time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
6902095908000,7283.565831054688,2.1797220706939697,0.5342699885368347,5.843621730804443,6.005000114440918,12.442547798156738,351.02032470703125,180.96834232771317,-3.1614308,55.8981593
6903095919000,7284.565842041015,2.255267858505249,0.5263646245002747,5.802535057067871,6.027999877929688,12.1819486618042,351.0006408691406,181.52970963279355,-3.1614618,55.8982707
6904095965000,7285.565887939453,2.666344404220581,0.5844799876213074,5.955377101898193,6.242000102996826,12.02029037475586,350.0150451660156,181.48655527543156,-3.1614948,55.8983813
6905095971000,7286.565894042968,2.8149983882904053,0.6138916611671448,5.532466888427734,6.508999824523926,11.987821578979492,349.0164489746094,182.724924030849,-3.1615319,55.8984905
6906095967000,7287.565889892578,2.679312467575073,0.5769290328025818,5.787356376647949,6.550000190734863,12.029178619384766,348.0147705078125,181.6421692352746,-3.1615743,55.8986015
6907095979000,7288.565902099609,2.4648170471191406,0.5664231777191162,5.850191116333008,6.583000183105469,11.866141319274902,346.0257263183594,182.38343127734157,-3.161619,55.8987056
6908096013000,7289.565936035156,2.875417947769165,0.6095425486564636,6.0326738357543945,6.546000003814697,11.52365016937256,345.0172424316406,180.49575734375463,-3.1616656,55.8988061
6909096093000,7290.566015869141,2.74509072303772,0.5725431442260742,5.928817272186279,6.494999885559082,11.338420867919922,342.04296875,180.80972970779877,-3.1617173,55.8989025
6910096032000,7291.565955078125,2.712521553039551,0.5637703537940979,6.094433307647705,6.433000087738037,11.27477741241455,339.0414123535156,181.16969964115867,-3.1617803,55.8989947
6911096062000,7292.565984863281,2.348327875137329,0.5026137828826904,6.091574192047119,6.401000022888184,11.480990409851074,336.031494140625,180.9461879241112,-3.1618538,55.899087
6912096081000,7293.56600390625,2.3627960681915283,0.5217755436897278,5.944047927856445,6.267000198364258,11.668657302856444,334.0221862792969,182.49471137556637,-3.1619405,55.8991807
6913096143000,7294.56606616211,2.104186773300171,0.4773727357387543,5.852207660675049,6.056000232696533,11.721070289611816,333.9997863769531,182.92366590539856,-3.1620332,55.8992737
6914096089000,7295.566012207031,1.292731761932373,0.285110592842102,5.836756706237793,5.815999984741211,11.84892749786377,332.0068664550781,181.01284467061583,-3.1621265,55.8993675
6915096111000,7296.566034179687,2.2123258113861084,0.4665195345878601,5.846201419830322,5.4070000648498535,11.646151542663574,331.0101928710937,180.3482495551248,-3.162224,55.8994628
6916096141000,7297.566063964844,2.431438446044922,0.4906609952449798,5.943686485290527,5.081999778747559,10.963807106018066,330.0119934082031,179.76271223975178,-3.1623179,55.8995477
6917096189000,7298.566111816406,2.3941643238067627,0.4602287113666534,5.538554191589356,4.918000221252441,10.412463188171388,330.00054931640625,181.43010482115704,-3.1624103,55.8996281
6918096147000,7299.566070068359,2.570840120315552,0.4587516188621521,5.635336875915527,4.879000186920166,9.664844512939451,330.000732421875,180.7750918452558,-3.1624964,55.8997008
6919096159000,7300.56608203125,3.413100004196167,0.5636578798294067,6.246768474578857,5.0,8.587989807128906,333.9452819824219,180.4182403076729,-3.1625746,55.8997681
6920096179000,7301.566102050781,3.1458301544189453,0.5038647055625916,5.887246131896973,5.079999923706055,8.57308578491211,332.0208740234375,180.13456550358245,-3.1626379,55.8998315
6921096204000,7302.566126953125,3.141212224960327,0.4963144361972809,5.967039585113525,5.15399980545044,8.486313819885254,329.0325927734375,180.49266758948397,-3.1627025,55.8998931
6922096212000,7303.566135009765,3.4175150394439697,0.5048291087150574,5.803800582885742,5.2220001220703125,7.9876532554626465,328.01300048828125,179.48577608875155,-3.1627707,55.8999527
6923096365000,7304.566288085937,3.739689588546753,0.5342314839363098,6.144157409667969,5.276999950408936,7.722270011901855,328.9876403808594,180.11284511913823,-3.1628415,55.9000124
6924096298000,7305.566220947266,3.9186861515045166,0.537570595741272,5.816508769989014,5.298999786376953,7.42686128616333,329.98712158203125,179.49944546266107,-3.1629086,55.9000704
6925096260000,7306.566183105469,3.646240472793579,0.5063676238059998,6.117728233337402,5.314000129699707,7.496259689331055,330.988525390625,179.16841299342798,-3.1629668,55.9001252
6926096267000,7307.566189941406,3.7703933715820312,0.5163751244544983,5.975222587585449,5.355999946594238,7.23659610748291,331.00067138671875,179.59327799400404,-3.1630218,55.9001801
6927096265000,7308.566187988281,3.679558992385864,0.5627877712249756,5.535459518432617,5.61299991607666,7.715382099151611,329.0214233398437,179.27819558564718,-3.1630797,55.9002348
6928096283000,7309.566205810547,3.613494873046875,0.5655210614204407,5.661853790283203,5.764999866485596,7.851351261138916,333.9376525878906,177.88165413267643,-3.1631375,55.9002924
6929096523000,7310.566446044922,3.443310499191284,0.5824481844902039,5.862856864929199,6.14300012588501,8.313774108886719,333.996337890625,179.05535922476608,-3.1631896,55.9003584
6930096306000,7311.566229003906,3.402521133422852,0.5765093564987183,5.565277099609375,6.297999858856201,8.77432632446289,334.9854431152344,180.60207547352823,-3.1632478,55.9004329
6931096342000,7312.566265136718,3.147599935531616,0.5832839608192444,5.592539310455322,6.502999782562256,9.496020317077637,335.98419189453125,181.23637493899255,-3.1633073,55.9005113
6932096390000,7313.566312988281,2.911338806152344,0.5724143385887146,6.036283493041992,6.402999877929688,9.853243827819824,335.998046875,179.32654107386566,-3.1633748,55.9005961
6934096384000,7315.566307128906,2.900785207748413,0.6557236909866333,5.712881088256836,6.373000144958496,11.55674648284912,328.0575866699219,180.96232839951492,-3.163527,55.9007808
6935096416000,7316.566339111328,2.735768318176269,0.6365571618080139,5.522062301635742,6.420000076293945,11.66615390777588,326.0331420898437,180.5398414589144,-3.1636371,55.9008815
6936096412000,7317.566334960938,2.711806058883667,0.7362840175628662,5.914988517761231,7.224999904632568,12.149560928344728,326.9779968261719,182.11440410803755,-3.1637495,55.9009757
6937096549000,7318.566472167969,2.3812577724456787,0.5924734473228455,5.802181243896484,7.406000137329102,12.363722801208496,327.9851379394531,179.00855895004543,-3.1638758,55.9010788
6938096498000,7319.566420898437,2.1930534839630127,0.5488770008087158,6.029690742492676,7.104000091552734,12.79430103302002,327.0107116699219,177.13265990812897,-3.1640001,55.9011834
6939096577000,7320.5665,2.179951429367065,0.5390112400054932,6.113317966461182,7.004000186920166,12.854825019836426,327.9878234863281,176.2504139931889,-3.1641207,55.9012857
6940096501000,7321.566424072265,2.116812229156494,0.5096568465232849,5.602354049682617,6.797999858856201,12.601560592651367,327.0112609863281,176.8175730854936,-3.1642444,55.9013867
6941096596000,7322.566519042969,2.207063913345337,0.5174610018730164,5.818521499633789,5.98199987411499,12.408836364746094,327.000244140625,176.82165305493393,-3.1643631,55.9014824
6942096494000,7323.566416992187,2.26310396194458,0.5614404082298279,5.856062412261963,6.140999794006348,12.25986671447754,327.0004577636719,175.98061851850278,-3.1644729,55.9015766
6943096646000,7324.566568847656,2.243003845214844,0.5555356740951538,5.7697296142578125,6.193999767303467,12.247648239135742,327.9877319335937,175.69748308658993,-3.1645823,55.9016699
6944096527000,7325.566450195312,2.252482891082764,0.5628626346588135,5.692694664001465,6.317999839782715,12.261457443237305,329.9750061035156,175.54949719341957,-3.164689,55.9017647
6945096632000,7326.566555175781,2.1603000164031982,0.5245134830474854,5.803807735443115,6.443999767303467,12.340532302856444,329.99957275390625,175.7474003932958,-3.1647896,55.9018636
6946096558000,7327.566481201172,2.4611692428588867,0.597653865814209,5.504431247711182,6.526000022888184,12.165722846984863,330.0007629394531,174.9342195929865,-3.1648875,55.901961
6948096624000,7329.566546875,2.4106125831604004,0.5459604859352112,5.491184711456299,6.604000091552734,11.859907150268556,330.9938659667969,173.87507095240113,-3.1650842,55.9021502
6949096580000,7330.566503173828,2.1556618213653564,0.4983344078063965,5.415359973907471,6.433000087738037,12.084288597106934,330.9993896484375,174.25527621886286,-3.1651803,55.9022439
6950096652000,7331.566574951172,2.182601928710937,0.508966326713562,5.329775333404541,6.591000080108643,12.090004920959473,331.9891967773437,174.31494628425145,-3.1652766,55.902339
6951096670000,7332.566593017578,2.439837694168091,0.5549663305282593,5.609588623046875,6.514999866485596,12.09154987335205,331.9998779296875,173.9946581531704,-3.1653691,55.9024365
6952096655000,7333.566578125,3.06451416015625,0.7459798455238342,6.199329853057861,6.61899995803833,12.060583114624023,332.000244140625,171.4892643423624,-3.1654621,55.9025347
6953096746000,7334.566668945313,3.512168884277344,0.883195698261261,6.022205829620361,7.001999855041504,11.90408706665039,331.0303955078125,174.27918819825234,-3.1655544,55.9026299
6954096680000,7335.566603027344,3.687628984451294,0.9282651543617249,5.765061855316162,7.347000122070312,11.828699111938477,332.9412841796875,173.30481319881827,-3.1656443,55.9027249
6955096879000,7336.566802001953,3.70815372467041,1.004805326461792,5.84800386428833,8.14799976348877,11.67701816558838,332.034912109375,172.07042600571793,-3.1657292,55.9028211
6956096682000,7337.566604980469,3.42544174194336,0.7791146039962769,5.993627071380615,8.595000267028809,11.617040634155272,333.954833984375,172.737355973252,-3.165811,55.9029174
6957096708000,7338.566631103516,3.544422149658203,0.7796472907066345,5.707064628601074,8.961000442504883,11.785900115966797,335.9492492675781,173.44918544235958,-3.1658872,55.9030152
6958096779000,7339.566701904297,3.227435827255249,0.7114590406417847,5.752658843994141,9.095000267028809,12.03660774230957,336.9776916503906,172.98140009984505,-3.1659608,55.9031151
6959096732000,7340.566655029297,3.5476338863372803,0.7705807089805603,5.632266521453857,9.329999923706056,11.963266372680664,338.9487609863281,172.73121922984816,-3.1660302,55.9032163
6960096964000,7341.566887207031,3.105250358581543,0.7113342881202698,5.726953983306885,9.100000381469728,11.885001182556152,341.94000244140625,173.52135066482958,-3.1660935,55.903316
6961096869000,7342.566792236328,3.4727272987365723,0.8744391202926636,5.813281536102295,9.201000213623049,11.86016845703125,345.8988952636719,173.43878831122305,-3.1661446,55.9034172
6962096785000,7343.566708007813,2.8468737602233887,0.7254210710525513,6.188064098358154,9.32699966430664,11.878429412841797,347.96533203125,172.6721571838991,-3.1661811,55.9035192
6963096831000,7344.56675390625,2.7116878032684326,0.7180765867233276,5.483524799346924,9.361000061035156,11.718924522399902,349.9710998535156,171.20513200896318,-3.1662031,55.9036198
6964096842000,7345.566764892578,3.3465282917022705,0.7948508858680725,5.556824684143066,9.350000381469728,11.342130661010742,352.9382629394531,170.87285745884884,-3.1662187,55.9037178
6965096958000,7346.566880859375,3.000643253326416,0.6984330415725708,5.878864765167236,9.286999702453612,11.30937957763672,354.9671630859375,170.4113863146966,-3.1662258,55.9038146
6966096860000,7347.566782958985,2.542070150375366,0.6807129979133606,5.853092670440674,9.083000183105469,11.27536392211914,359.9417724609375,171.0356673930052,-3.1662215,55.9039115
