Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
2982,240.880,53.3129719,-0.0582347,114.8,47.97,0.395,0.008,0.909,1,-21.48,1.76,-3.24
2983,240.960,53.3129671,-0.0582107,114.7,47.21,0.366,0.021,0.906,1,-24.36,3.60,-4.31
2984,241.040,53.3129626,-0.0581872,114.6,46.11,0.340,0.036,0.920,1,-27.47,5.23,-5.64
2985,241.120,53.3129576,-0.0581637,114.5,46.65,0.326,0.039,0.965,1,-28.67,7.27,-7.36
2986,241.240,53.3129500,-0.0581299,114.2,44.61,0.326,0.035,1.006,1,-29.94,7.80,-9.40
2987,241.320,53.3129439,-0.0581072,114.0,46.17,0.346,0.020,1.085,1,-29.56,9.07,-11.16
2988,241.400,53.3129376,-0.0580857,113.7,44.98,0.320,0.004,1.130,1,-27.44,10.59,-13.12
2989,241.480,53.3129315,-0.0580640,113.5,44.62,0.310,-0.009,1.172,1,-24.78,11.72,-14.58
2990,241.560,53.3129252,-0.0580428,113.4,43.79,0.288,-0.015,1.216,1,-21.42,13.59,-15.78
2991,241.640,53.3129184,-0.0580223,113.3,43.59,0.264,-0.012,1.230,1,-16.85,14.69,-16.43
2992,241.720,53.3129116,-0.0580018,113.2,43.50,0.264,-0.026,1.236,1,-15.13,13.24,-17.14
2993,241.800,53.3129041,-0.0579820,113.0,43.27,0.252,-0.032,1.209,1,-13.37,12.31,-17.33
2994,241.880,53.3128964,-0.0579628,112.9,42.99,0.225,-0.032,1.161,1,-11.26,12.77,-17.43
2995,241.960,53.3128885,-0.0579440,112.7,42.61,0.226,-0.031,1.143,1,-10.19,12.04,-17.22
2996,242.040,53.3128803,-0.0579258,112.6,42.37,0.230,-0.034,1.166,1,-10.06,12.33,-17.39
2997,242.120,53.3128722,-0.0579083,112.4,41.31,0.234,-0.029,1.235,1,-8.15,14.83,-17.85
2998,242.240,53.3128591,-0.0578831,112.3,41.35,0.245,-0.034,1.309,1,-6.46,16.49,-18.16
2999,242.320,53.3128500,-0.0578670,112.1,41.48,0.246,-0.040,1.364,1,-5.90,16.80,-18.63
3000,242.400,53.3128409,-0.0578517,112.0,40.12,0.231,-0.033,1.376,1,-4.98,18.30,-19.03
3001,242.480,53.3128314,-0.0578374,111.9,40.14,0.222,-0.023,1.383,1,-3.03,19.77,-18.69
3002,242.560,53.3128213,-0.0578232,111.8,40.55,0.199,-0.019,1.360,1,-2.30,19.80,-18.65
3003,242.640,53.3128112,-0.0578100,111.7,39.95,0.204,-0.010,1.356,1,-1.65,19.36,-18.86
3004,242.720,53.3128010,-0.0577977,111.5,39.36,0.208,-0.013,1.355,1,-0.25,19.16,-19.37
3005,242.840,53.3127849,-0.0577805,111.4,39.73,0.216,-0.021,1.357,1,1.38,17.99,-19.81
3006,242.920,53.3127735,-0.0577697,111.3,40.34,0.205,-0.027,1.347,1,2.69,16.99,-20.80
3007,243.000,53.3127626,-0.0577603,111.2,39.03,0.173,-0.028,1.318,1,6.06,17.35,-21.12
3008,243.080,53.3127512,-0.0577504,111.0,39.79,0.072,-0.030,1.288,1,9.00,17.86,-21.15
3009,243.200,53.3127338,-0.0577385,110.9,39.65,-0.045,-0.029,1.233,1,11.91,18.25,-20.64
3010,243.280,53.3127217,-0.0577306,110.8,40.41,-0.149,-0.033,1.195,1,13.96,17.21,-19.66
3011,243.360,53.3127094,-0.0577235,110.7,40.46,-0.236,-0.031,1.134,1,14.92,14.96,-17.70
3012,243.440,53.3126969,-0.0577168,110.5,40.85,-0.296,-0.010,1.088,1,13.15,12.35,-15.35
3013,243.520,53.3126841,-0.0577105,110.4,41.57,-0.286,0.015,1.065,1,8.86,10.22,-13.73
3014,243.600,53.3126710,-0.0577042,110.2,42.54,-0.259,0.034,1.089,1,3.54,9.03,-13.23
3015,243.680,53.3126576,-0.0576989,110.1,43.05,-0.249,0.045,1.118,1,-1.11,9.85,-14.07
3016,243.760,53.3126439,-0.0576936,110.0,43.21,-0.243,0.044,1.160,1,-3.45,11.60,-15.31
3017,243.840,53.3126299,-0.0576886,109.9,44.37,-0.227,0.029,1.223,1,-4.11,13.02,-16.96
3018,243.920,53.3126158,-0.0576842,109.8,45.05,-0.232,0.015,1.260,1,-2.63,13.75,-17.86
3019,244.000,53.3126018,-0.0576823,109.6,44.83,-0.233,0.007,1.255,1,-0.47,13.34,-17.31
3020,244.080,53.3125876,-0.0576799,109.4,44.90,-0.231,0.011,1.237,1,0.77,13.13,-16.16
3021,244.200,53.3125656,-0.0576770,109.3,46.06,-0.225,0.013,1.235,1,0.43,13.16,-15.51
3022,244.320,53.3125437,-0.0576768,109.0,45.75,-0.231,0.019,1.246,1,0.62,14.30,-14.87
3023,244.400,53.3125288,-0.0576772,109.0,46.58,-0.215,0.012,1.287,1,0.37,14.81,-14.91
3024,244.480,53.3125139,-0.0576784,109.0,46.46,-0.234,0.013,1.317,1,0.07,15.20,-15.59
3025,244.560,53.3124991,-0.0576811,108.9,47.16,-0.274,0.014,1.306,1,1.24,15.46,-15.65
3026,244.640,53.3124839,-0.0576840,108.8,47.34,-0.299,0.021,1.318,1,2.62,15.22,-15.60
3027,244.720,53.3124682,-0.0576876,108.7,48.94,-0.340,0.020,1.289,1,3.85,13.63,-15.49
3028,244.800,53.3124527,-0.0576912,108.5,48.91,-0.404,0.025,1.241,1,5.57,12.86,-14.85
3029,244.880,53.3124372,-0.0576972,108.3,49.55,-0.435,0.024,1.231,1,7.47,12.59,-14.12
3030,244.960,53.3124214,-0.0577025,108.2,49.96,-0.451,0.029,1.244,1,8.46,11.40,-13.77
3031,245.040,53.3124052,-0.0577086,108.0,51.76,-0.485,0.033,1.225,1,8.69,9.71,-13.54
3032,245.120,53.3123889,-0.0577154,107.9,52.26,-0.501,0.044,1.226,1,9.09,8.92,-12.80
3033,245.240,53.3123642,-0.0577267,107.8,53.36,-0.506,0.050,1.229,1,8.31,7.41,-12.73
3034,245.320,53.3123466,-0.0577360,107.6,55.79,-0.541,0.053,1.197,1,8.28,6.44,-12.43
3035,245.400,53.3123296,-0.0577451,107.5,55.56,-0.584,0.053,1.153,1,8.47,5.73,-12.35
3036,245.480,53.3123124,-0.0577553,107.4,56.63,-0.612,0.051,1.115,1,9.49,4.81,-11.81
3037,245.560,53.3122945,-0.0577661,107.3,58.33,-0.646,0.055,1.090,1,10.46,3.64,-11.31
3038,245.640,53.3122765,-0.0577774,107.1,59.98,-0.691,0.065,1.049,1,11.97,3.22,-10.84
3039,245.720,53.3122580,-0.0577893,107.1,60.82,-0.706,0.076,1.033,1,12.94,2.59,-10.59
3040,245.800,53.3122398,-0.0578018,107.0,61.35,-0.703,0.088,1.046,1,14.12,2.05,-9.97
3041,245.880,53.3122213,-0.0578156,106.8,62.93,-0.707,0.098,1.053,1,14.97,1.91,-9.64
3042,245.960,53.3122018,-0.0578295,106.6,65.45,-0.698,0.099,1.028,1,15.80,1.75,-9.02
3043,246.040,53.3121825,-0.0578438,106.5,65.53,-0.674,0.089,1.036,1,16.52,0.58,-7.74
3044,246.120,53.3121632,-0.0578588,106.2,66.81,-0.682,0.090,1.041,1,16.72,0.11,-5.89
3045,246.240,53.3121338,-0.0578825,105.8,68.46,-0.700,0.077,1.029,1,16.17,-0.62,-5.49
3046,246.320,53.3121136,-0.0578988,105.6,70.03,-0.676,0.064,1.036,1,15.19,-1.16,-5.40
3047,246.400,53.3120932,-0.0579155,105.4,70.90,-0.664,0.068,1.034,1,14.88,-0.66,-4.97
3048,246.480,53.3120729,-0.0579326,105.2,71.54,-0.656,0.071,1.036,1,14.55,-0.09,-5.47
3049,246.560,53.3120519,-0.0579500,105.0,73.19,-0.642,0.066,1.049,1,14.60,0.13,-5.39
3050,246.640,53.3120304,-0.0579681,104.9,74.28,-0.609,0.076,1.066,1,14.33,0.34,-4.31
3051,246.720,53.3120092,-0.0579869,104.7,74.60,-0.616,0.085,1.046,1,13.83,0.33,-3.65
3052,246.800,53.3119878,-0.0580060,104.5,75.58,-0.628,0.079,1.045,1,13.87,0.00,-3.28
3053,246.880,53.3119660,-0.0580252,104.3,76.90,-0.619,0.071,1.039,1,14.48,0.07,-2.39
3054,246.960,53.3119437,-0.0580446,104.1,77.57,-0.611,0.073,1.012,1,14.66,-0.20,-2.33
3055,247.040,53.3119215,-0.0580646,103.9,78.88,-0.650,0.079,1.009,1,14.76,-0.62,-2.40
3056,247.120,53.3118985,-0.0580847,103.8,80.11,-0.679,0.086,1.017,1,14.81,-0.40,-1.96
3057,247.200,53.3118759,-0.0581059,103.6,80.90,-0.710,0.099,1.009,1,14.02,0.00,-1.61
3058,247.280,53.3118528,-0.0581273,103.3,82.72,-0.734,0.118,1.037,1,12.34,0.53,-1.38
3059,247.360,53.3118289,-0.0581491,103.2,84.24,-0.767,0.126,1.047,1,11.00,0.87,-1.38
3060,247.440,53.3118050,-0.0581714,103.1,85.10,-0.772,0.133,1.008,1,9.78,-0.06,-1.06
3061,247.520,53.3117805,-0.0581937,103.0,85.91,-0.726,0.142,0.976,1,8.04,-1.47,-0.87
3062,247.600,53.3117564,-0.0582168,102.6,87.58,-0.575,0.142,1.078,1,8.17,-1.95,0.48
3063,247.680,53.3117318,-0.0582398,102.5,87.14,-0.537,0.141,1.083,1,7.74,-0.86,0.40
3064,247.760,53.3117069,-0.0582634,102.4,88.95,-0.606,0.131,0.945,1,6.22,0.11,-0.57
3065,247.840,53.3116820,-0.0582874,102.1,90.13,-0.583,0.125,1.000,1,5.97,0.36,-1.14
3066,247.920,53.3116565,-0.0583118,101.9,91.03,-0.565,0.127,1.120,1,7.31,1.48,-1.17
3067,248.000,53.3116309,-0.0583359,101.9,91.28,-0.653,0.132,1.129,1,7.21,3.38,-1.44
3068,248.080,53.3116051,-0.0583605,101.7,92.20,-0.693,0.140,1.141,1,7.78,2.82,-0.94
3069,248.200,53.3115655,-0.0583973,101.5,93.88,-0.624,0.148,1.340,1,8.69,3.75,0.02
3070,248.280,53.3115387,-0.0584219,101.5,94.40,-0.606,0.154,1.393,1,8.60,4.99,0.56
3071,248.360,53.3115116,-0.0584471,101.5,95.76,-0.653,0.152,1.328,1,8.33,4.68,0.88
3072,248.440,53.3114847,-0.0584727,101.4,96.16,-0.636,0.152,1.344,1,8.14,3.50,1.00
3073,248.520,53.3114570,-0.0584983,101.4,97.28,-0.604,0.159,1.417,1,7.80,5.00,1.15
3074,248.600,53.3114293,-0.0585238,101.5,97.68,-0.595,0.161,1.406,1,7.16,4.96,1.12
3075,248.680,53.3114013,-0.0585497,101.6,98.54,-0.595,0.156,1.361,1,6.68,3.64,0.92
3076,248.760,53.3113730,-0.0585753,101.7,99.19,-0.561,0.156,1.305,1,5.77,1.63,1.00
3077,248.840,53.3113447,-0.0586016,101.7,100.19,-0.582,0.157,1.182,1,4.75,0.12,1.21
3078,248.920,53.3113159,-0.0586278,101.8,100.96,-0.593,0.153,1.064,1,3.82,-1.40,1.08
3079,249.000,53.3112871,-0.0586542,101.8,101.64,-0.501,0.147,0.969,1,3.08,-4.11,1.08
3080,249.080,53.3112580,-0.0586804,101.8,102.15,-0.439,0.164,0.980,1,2.54,-3.83,1.30
3081,249.200,53.3112144,-0.0587203,101.8,102.89,-0.419,0.151,0.979,1,2.39,-2.46,0.63
3082,249.280,53.3111848,-0.0587465,101.9,103.80,-0.438,0.135,0.983,1,2.09,-0.82,0.56
3083,249.360,53.3111552,-0.0587728,101.9,103.84,-0.412,0.140,1.019,1,0.93,-1.30,0.58
3084,249.440,53.3111253,-0.0587995,101.9,105.04,-0.470,0.142,1.020,1,0.64,-0.08,0.52
3085,249.520,53.3110952,-0.0588262,101.9,105.49,-0.507,0.132,0.987,1,0.49,0.54,0.68
3086,249.600,53.3110650,-0.0588526,102.0,105.97,-0.516,0.149,0.993,1,-0.34,0.50,1.05
3087,249.680,53.3110344,-0.0588795,102.0,106.92,-0.487,0.155,1.016,1,-1.68,0.10,0.54
3088,249.760,53.3110039,-0.0589063,102.1,107.07,-0.482,0.148,0.997,1,-1.59,0.16,0.62
3089,249.840,53.3109730,-0.0589331,102.1,107.99,-0.461,0.152,0.984,1,-2.00,-0.90,0.62
3090,249.920,53.3109418,-0.0589600,102.1,108.81,-0.468,0.151,0.964,1,-2.53,-1.02,0.44
3091,250.000,53.3109102,-0.0589866,102.2,109.54,-0.462,0.142,1.009,1,-2.52,0.18,0.42
3092,250.080,53.3108789,-0.0590137,102.2,109.67,-0.452,0.137,1.034,1,-2.41,0.10,0.42
3093,250.200,53.3108313,-0.0590545,102.3,111.02,-0.456,0.134,1.023,1,-2.10,-0.27,0.32
3094,250.280,53.3107994,-0.0590818,102.3,111.35,-0.465,0.131,0.980,1,-1.17,-0.32,0.51
3095,250.360,53.3107672,-0.0591093,102.4,112.14,-0.443,0.125,0.956,1,-0.39,-0.84,0.65
3096,250.440,53.3107349,-0.0591368,102.4,112.61,-0.424,0.119,0.949,1,0.15,-1.02,0.28
3097,250.520,53.3107024,-0.0591641,102.5,112.82,-0.399,0.129,0.959,1,1.25,-0.27,0.50
3098,250.600,53.3106698,-0.0591917,102.5,113.57,-0.337,0.123,1.065,1,2.01,0.52,1.24
3099,250.680,53.3106373,-0.0592191,102.6,113.18,-0.315,0.125,1.154,1,3.28,1.49,2.19
3100,250.760,53.3106045,-0.0592466,102.6,113.95,-0.346,0.128,1.135,1,3.65,1.61,2.11
3101,250.840,53.3105714,-0.0592741,102.7,114.87,-0.352,0.125,1.119,1,3.83,0.95,2.26
3102,250.920,53.3105382,-0.0593014,102.8,114.73,-0.340,0.116,1.127,1,3.46,-0.08,1.96
3103,251.000,53.3105048,-0.0593288,102.8,115.60,-0.384,0.127,1.050,1,3.09,-1.28,1.51
3104,251.080,53.3104713,-0.0593563,102.9,115.91,-0.389,0.122,0.979,1,1.93,-2.64,0.67
3105,251.200,53.3104209,-0.0593976,103.0,116.50,-0.379,0.119,0.978,1,1.82,-2.71,0.62
3106,251.280,53.3103870,-0.0594255,103.0,117.11,-0.379,0.129,1.015,1,2.05,-1.20,0.46
3107,251.360,53.3103533,-0.0594531,103.1,117.13,-0.381,0.136,1.032,1,2.52,0.50,0.79
3108,251.440,53.3103193,-0.0594806,103.1,117.34,-0.384,0.136,1.050,1,1.97,0.99,0.97
3109,251.520,53.3102852,-0.0595081,103.2,117.87,-0.390,0.141,1.079,1,2.08,1.08,1.09
3110,251.600,53.3102508,-0.0595354,103.3,118.16,-0.363,0.142,1.100,2,2.39,0.84,1.04
3111,251.680,53.3102164,-0.0595629,103.4,118.70,-0.355,0.143,1.071,2,2.59,-0.01,1.28
3112,251.760,53.3101818,-0.0595902,103.5,119.03,-0.361,0.136,1.045,2,2.41,-0.63,1.52
3113,251.840,53.3101470,-0.0596174,103.5,119.48,-0.341,0.134,1.034,2,2.87,-0.73,1.42
3114,251.920,53.3101120,-0.0596447,103.6,120.08,-0.313,0.136,1.043,2,3.03,-0.79,1.53
3115,252.000,53.3100769,-0.0596719,103.6,120.25,-0.298,0.131,1.068,2,2.75,-0.56,1.76
3116,252.080,53.3100418,-0.0596990,103.7,120.53,-0.292,0.132,1.032,2,2.39,-0.72,1.64
3117,252.200,53.3099889,-0.0597395,103.8,120.96,-0.255,0.118,0.991,2,2.47,-2.00,1.39
3118,252.280,53.3099536,-0.0597666,103.8,120.97,-0.190,0.093,1.010,2,2.44,-2.64,1.65
3119,252.360,53.3099181,-0.0597933,103.9,121.14,-0.144,0.081,0.998,2,2.66,-1.59,2.13
3120,252.440,53.3098827,-0.0598199,103.9,121.05,-0.104,0.072,1.000,2,1.92,-1.52,2.13
3121,252.520,53.3098470,-0.0598462,104.0,121.27,-0.053,0.056,1.067,2,1.29,-1.50,1.84
3122,252.600,53.3098115,-0.0598723,104.1,121.01,-0.032,0.062,1.125,2,1.19,-0.23,2.24
3123,252.680,53.3097758,-0.0598981,104.1,121.04,-0.044,0.068,1.092,2,0.98,0.63,2.37
3124,252.760,53.3097399,-0.0599239,104.2,121.26,-0.046,0.063,1.060,2,0.04,0.09,2.07
3125,252.840,53.3097044,-0.0599497,104.3,120.77,-0.049,0.065,1.055,2,-0.34,0.79,1.99
3126,252.920,53.3096686,-0.0599751,104.3,121.13,-0.040,0.080,1.064,2,-1.47,1.99,2.21
3127,253.000,53.3096329,-0.0600003,104.4,120.60,-0.026,0.076,1.059,2,-3.30,1.38,1.63
3128,253.080,53.3095970,-0.0600254,104.5,120.83,-0.019,0.080,1.108,2,-3.78,1.04,1.70
3129,253.200,53.3095434,-0.0600624,104.6,120.64,-0.068,0.095,1.111,2,-3.11,2.30,1.90
3130,253.280,53.3095073,-0.0600868,104.7,121.03,-0.073,0.086,1.053,2,-3.05,0.89,1.22
3131,253.360,53.3094713,-0.0601118,104.8,121.18,-0.077,0.060,0.995,2,-1.30,-0.71,0.94
3132,253.440,53.3094355,-0.0601361,104.8,120.59,-0.056,0.072,0.966,2,0.03,-0.63,1.71
3133,253.520,53.3093995,-0.0601603,104.9,120.65,0.016,0.077,0.941,2,-0.24,-0.91,2.02
3134,253.600,53.3093638,-0.0601843,104.9,120.25,0.151,0.051,0.997,2,-1.11,-2.11,1.88
3135,253.680,53.3093283,-0.0602079,105.0,118.91,0.233,0.039,1.035,2,-1.29,-1.63,2.77
3136,253.760,53.3092929,-0.0602310,105.1,118.31,0.280,0.048,1.006,2,-3.06,-1.24,3.00
3137,253.840,53.3092578,-0.0602540,105.2,117.69,0.343,0.042,1.015,2,-4.93,-1.35,2.33
3138,253.920,53.3092229,-0.0602768,105.3,116.79,0.371,0.031,1.029,2,-4.73,-0.16,1.51
3139,254.000,53.3091883,-0.0602990,105.3,115.73,0.374,0.019,0.982,2,-3.69,0.76,1.18
3140,254.080,53.3091536,-0.0603209,105.4,115.38,0.378,0.027,0.973,2,-3.70,1.35,1.53
3141,254.200,53.3091022,-0.0603535,105.5,113.82,0.406,0.031,1.026,2,-3.92,1.67,1.11
3142,254.280,53.3090683,-0.0603748,105.6,113.19,0.387,0.021,1.013,2,-3.69,1.79,1.18
3143,254.360,53.3090345,-0.0603960,105.7,112.39,0.389,0.024,1.025,2,-5.01,1.33,1.54
3144,254.440,53.3090011,-0.0604169,105.7,111.30,0.394,0.015,1.033,2,-5.37,0.63,1.05
3145,254.520,53.3089676,-0.0604377,105.8,110.94,0.378,-0.018,1.041,2,-3.80,0.57,0.51
3146,254.600,53.3089345,-0.0604579,105.8,109.89,0.365,-0.007,1.068,2,-3.13,1.21,2.17
3147,254.680,53.3089016,-0.0604780,105.9,109.17,0.351,0.011,1.076,2,-4.47,1.30,2.35
3148,254.760,53.3088687,-0.0604979,106.0,108.95,0.328,-0.004,1.068,2,-4.85,0.71,1.52
3149,254.840,53.3088360,-0.0605175,106.0,107.97,0.274,0.010,0.993,2,-4.63,0.38,1.82
3150,254.920,53.3088035,-0.0605369,106.1,107.33,0.262,0.042,0.945,2,-4.84,0.19,1.98
3151,255.000,53.3087714,-0.0605562,106.2,106.39,0.259,0.023,0.896,2,-3.17,0.27,0.78
3152,255.080,53.3087395,-0.0605752,106.3,105.24,0.281,0.013,0.898,2,0.76,-0.03,0.90
3153,255.200,53.3086924,-0.0606033,106.5,103.42,0.304,0.025,0.903,2,3.85,0.21,1.51
3154,255.280,53.3086610,-0.0606215,106.6,103.56,0.366,0.010,0.992,2,5.78,0.66,1.59
3155,255.360,53.3086299,-0.0606395,106.7,102.40,0.380,0.008,1.045,2,6.99,0.79,1.48
3156,255.440,53.3085991,-0.0606571,106.8,101.14,0.367,-0.014,1.043,2,7.51,0.74,1.08
3157,255.520,53.3085683,-0.0606745,107.0,101.43,0.372,-0.033,1.009,2,8.38,0.71,0.94
3158,255.600,53.3085375,-0.0606914,107.0,100.62,0.414,-0.035,1.012,2,8.31,-0.16,1.65
3159,255.680,53.3085070,-0.0607078,107.1,99.78,0.456,0.001,1.035,2,6.88,-0.82,2.25
3160,255.760,53.3084770,-0.0607243,107.2,98.19,0.486,-0.012,1.023,2,6.92,-1.08,2.00
3161,255.840,53.3084473,-0.0607404,107.3,97.11,0.489,0.008,1.002,2,7.59,-1.40,2.35
3162,255.920,53.3084177,-0.0607563,107.3,96.79,0.455,0.045,1.016,2,6.69,-1.05,2.74
3163,256.000,53.3083882,-0.0607721,107.5,96.44,0.400,0.061,0.997,2,5.17,-0.04,2.54
3164,256.080,53.3083590,-0.0607879,107.6,95.43,0.342,0.021,0.979,2,5.67,0.41,1.77
3165,256.200,53.3083157,-0.0608103,107.7,93.99,0.311,0.010,1.010,2,5.40,0.92,2.65
3166,256.280,53.3082869,-0.0608245,107.8,93.44,0.298,0.005,1.078,2,5.42,2.13,3.16
3167,256.360,53.3082584,-0.0608389,107.9,93.04,0.302,-0.040,1.137,2,7.83,2.76,2.67
3168,256.440,53.3082296,-0.0608522,108.0,93.12,0.293,-0.061,1.196,2,11.60,2.84,3.18
3169,256.520,53.3082008,-0.0608653,108.1,92.50,0.296,-0.028,1.186,2,12.56,2.47,4.30
3170,256.600,53.3081729,-0.0608774,108.3,90.02,0.294,-0.025,1.139,2,13.32,1.19,3.46
3171,256.680,53.3081455,-0.0608894,108.4,88.92,0.308,-0.035,1.147,2,14.27,0.89,3.20
3172,256.760,53.3081178,-0.0609003,108.5,88.54,0.325,0.000,1.220,2,13.49,2.42,4.29
3173,256.840,53.3080906,-0.0609114,108.7,87.58,0.314,0.023,1.255,2,12.49,2.92,3.91
3174,256.920,53.3080635,-0.0609223,108.8,86.69,0.320,0.014,1.299,2,13.39,1.89,3.49
3175,257.000,53.3080364,-0.0609324,108.9,86.17,0.314,0.022,1.340,2,13.77,2.17,4.69
3176,257.080,53.3080095,-0.0609418,109.1,85.44,0.300,0.035,1.341,2,13.56,2.19,5.47
3177,257.200,53.3079693,-0.0609552,109.3,84.33,0.273,0.030,1.282,2,13.66,1.86,5.54
3178,257.280,53.3079429,-0.0609634,109.5,83.27,0.279,0.009,1.248,2,13.81,1.81,5.85
3179,257.360,53.3079164,-0.0609709,109.7,83.18,0.294,-0.004,1.276,2,13.16,2.74,6.41
3180,257.440,53.3078902,-0.0609776,109.8,82.19,0.318,-0.003,1.306,2,11.98,3.25,6.72
3181,257.520,53.3078641,-0.0609839,110.0,81.38,0.328,0.000,1.313,2,10.71,3.34,7.08
3182,257.600,53.3078384,-0.0609896,110.1,80.83,0.332,0.004,1.314,2,9.20,3.59,7.63
3183,257.680,53.3078126,-0.0609948,110.3,80.31,0.329,0.020,1.330,2,6.93,4.08,7.66
3184,257.760,53.3077870,-0.0609990,110.5,79.72,0.308,0.021,1.300,2,6.46,5.10,7.60
3185,257.840,53.3077613,-0.0610023,110.7,78.66,0.293,0.021,1.288,2,6.78,5.76,7.67
3186,257.920,53.3077363,-0.0610050,110.9,78.16,0.291,0.014,1.292,2,6.92,6.12,7.70
3187,258.000,53.3077113,-0.0610076,111.1,77.20,0.288,0.018,1.309,2,7.34,6.84,8.09
3188,258.080,53.3076864,-0.0610088,111.4,76.80,0.269,0.018,1.277,2,7.96,7.08,8.50
3189,258.200,53.3076493,-0.0610095,111.7,76.59,0.259,0.032,1.253,2,7.64,6.61,9.06
3190,258.280,53.3076247,-0.0610090,112.0,75.55,0.275,0.024,1.256,2,7.27,6.81,9.32
3191,258.360,53.3076009,-0.0610079,112.2,74.19,0.303,0.009,1.310,2,6.74,8.05,9.39
3192,258.440,53.3075771,-0.0610062,112.4,73.64,0.319,-0.004,1.366,2,5.58,9.15,9.44
3193,258.520,53.3075533,-0.0610037,112.8,73.46,0.323,-0.015,1.415,2,4.51,9.51,9.52
3194,258.600,53.3075301,-0.0610003,113.0,72.22,0.309,-0.016,1.419,2,3.87,9.18,9.12
3195,258.680,53.3075069,-0.0609962,113.3,71.77,0.264,-0.011,1.400,2,3.33,9.07,9.19
3196,258.760,53.3074840,-0.0609914,113.6,71.41,0.215,-0.006,1.364,2,2.97,9.17,9.65
3197,258.840,53.3074612,-0.0609858,113.9,71.26,0.169,0.015,1.355,2,2.81,9.50,10.07
3198,258.920,53.3074388,-0.0609796,114.2,70.32,0.111,0.031,1.373,2,1.56,10.97,10.72
3199,259.040,53.3074053,-0.0609688,114.6,70.50,0.045,0.042,1.418,2,0.15,12.34,11.13
3200,259.120,53.3073828,-0.0609606,115.0,70.52,-0.038,0.052,1.443,2,-0.92,13.02,11.13
3201,259.240,53.3073496,-0.0609469,115.5,70.83,-0.142,0.072,1.433,2,-1.70,13.49,11.25
3202,259.320,53.3073274,-0.0609368,115.8,70.63,-0.238,0.088,1.392,2,-2.70,13.65,11.32
3203,259.400,53.3073053,-0.0609261,116.2,71.16,-0.314,0.098,1.346,2,-3.58,13.11,10.91
3204,259.480,53.3072831,-0.0609146,116.5,71.65,-0.381,0.087,1.279,2,-4.34,12.39,10.26
3205,259.560,53.3072610,-0.0609022,116.8,72.12,-0.401,0.075,1.235,2,-4.90,10.72,9.45
3206,259.640,53.3072390,-0.0608892,117.1,72.73,-0.394,0.053,1.236,2,-5.45,8.98,9.13
3207,259.720,53.3072168,-0.0608757,117.5,72.77,-0.386,0.044,1.241,2,-5.99,7.73,8.99
3208,259.800,53.3071947,-0.0608613,117.8,73.45,-0.389,0.056,1.236,2,-6.24,7.61,9.24
3209,259.880,53.3071728,-0.0608463,118.1,73.92,-0.397,0.055,1.214,2,-6.76,7.30,9.49
3210,259.960,53.3071507,-0.0608308,118.5,74.34,-0.417,0.056,1.196,2,-7.47,7.56,9.75
3211,260.040,53.3071285,-0.0608147,118.8,74.74,-0.434,0.060,1.171,2,-8.53,7.93,9.67
3212,260.120,53.3071065,-0.0607976,119.2,75.24,-0.451,0.052,1.127,2,-9.31,7.34,9.23
3213,260.240,53.3070733,-0.0607711,119.7,76.40,-0.449,0.033,1.117,2,-9.77,6.35,8.80
3214,260.320,53.3070513,-0.0607525,120.0,76.81,-0.432,0.027,1.125,2,-11.01,5.82,9.06
3215,260.400,53.3070292,-0.0607336,120.4,77.35,-0.433,0.031,1.115,2,-13.70,5.90,9.30
3216,260.480,53.3070071,-0.0607139,120.7,77.62,-0.444,0.039,1.082,2,-16.72,6.10,9.08
3217,260.560,53.3069848,-0.0606940,121.1,78.66,-0.430,0.037,1.082,2,-20.24,5.89,8.44
3218,260.640,53.3069626,-0.0606735,121.4,78.57,-0.410,0.026,1.059,2,-22.67,4.46,6.70
3219,260.720,53.3069406,-0.0606525,121.7,79.18,-0.357,0.019,1.037,2,-23.01,2.76,5.29
3220,260.800,53.3069186,-0.0606313,122.0,79.25,-0.262,0.033,1.009,2,-22.60,0.96,4.74
3221,260.880,53.3068968,-0.0606099,122.3,78.66,-0.148,0.041,0.974,2,-21.59,-1.23,3.77
3222,260.960,53.3068751,-0.0605885,122.6,78.27,-0.016,0.068,0.958,2,-20.20,-1.82,3.66
3223,261.040,53.3068537,-0.0605673,122.9,77.18,0.112,0.101,0.970,2,-20.70,-1.53,4.31
3224,261.120,53.3068325,-0.0605462,123.2,77.03,0.186,0.113,0.974,2,-21.15,-0.60,2.90
3225,261.240,53.3068009,-0.0605145,123.6,76.20,0.234,0.103,0.987,2,-19.67,-0.01,1.53
3226,261.320,53.3067803,-0.0604936,123.9,75.24,0.252,0.099,1.008,2,-17.56,1.26,1.34
3227,261.400,53.3067597,-0.0604728,124.2,74.74,0.251,0.085,1.012,2,-15.87,1.67,0.84
3228,261.480,53.3067392,-0.0604521,124.5,74.30,0.229,0.066,0.986,2,-13.54,1.82,0.62
3229,261.560,53.3067190,-0.0604314,124.8,73.51,0.212,0.052,0.962,2,-12.11,1.72,1.73
3230,261.640,53.3066990,-0.0604110,125.0,72.88,0.200,0.058,0.938,2,-14.29,1.62,2.46
3231,261.720,53.3066790,-0.0603908,125.3,72.39,0.193,0.059,0.901,2,-18.27,1.31,2.76
